1.471750543187E12,-0.027240695,0.0,9.534244,-33.86307144165039,151.0183563232422,
1.471750543874E12,0.06810174,0.06810174,9.575105,-33.86307144165039,151.0183563232422,
1.471750544572E12,-0.027240695,0.0,9.452521,-33.86307144165039,151.0183563232422,
1.47175054526E12,0.10896278,0.027240695,9.452521,-33.86307144165039,151.0183563232422,
1.471750545953E12,0.10896278,0.06810174,9.915613,-33.86307144165039,151.0183563232422,
1.471750546638E12,-0.0,0.14982383,9.493382,-33.86307144165039,151.0183563232422,
1.471750547311E12,-0.06810174,0.10896278,9.575105,-33.86307144165039,151.0183563232422,
1.471750548018E12,0.10896278,-0.027240695,9.765789,-33.86307144165039,151.0183563232422,
1.471750548677E12,0.027240695,0.027240695,10.024576,-33.86307144165039,151.0183563232422,
1.471750549355E12,0.027240695,0.10896278,9.833891,-33.86307144165039,151.0183563232422,
1.471750550099E12,-0.0,0.10896278,9.80665,-33.86307144165039,151.0183563232422,
1.471750550723E12,-0.06810174,-0.027240695,9.452521,-33.86307144165039,151.0183563232422,
1.471750551404E12,-0.14982383,0.06810174,9.765789,-33.86307144165039,151.0183563232422,
1.471750552098E12,-0.027240695,0.0,9.602345,-33.86307144165039,151.0183563232422,
1.471750552787E12,0.027240695,0.06810174,9.684067,-33.86307144165039,151.0183563232422,
1.471750553477E12,-0.10896278,0.0,9.765789,-33.86307144165039,151.0183563232422,
1.47175055417E12,-0.10896278,0.027240695,9.575105,-33.86307144165039,151.0183563232422,
1.471750554856E12,-0.10896278,-0.027240695,9.643207,-33.86307144165039,151.0183563232422,
1.471750555543E12,-0.06810174,0.027240695,9.833891,-33.86307144165039,151.0183563232422,
1.471750556235E12,-0.027240695,0.06810174,9.384419,-33.86307144165039,151.0183563232422,
1.471750556925E12,-0.10896278,-0.10896278,9.80665,-33.86307144165039,151.0183563232422,
1.471750557602E12,-0.06810174,0.027240695,9.41166,-33.86308288574219,151.0175323486328,
1.471750558321E12,-0.027240695,0.0,9.997335,-33.86308288574219,151.0175323486328,
1.471750558979E12,-0.0,0.06810174,9.643207,-33.86314392089844,151.01705932617188,
1.47175055967E12,-0.0,0.06810174,9.833891,-33.86307144165039,151.01756286621094,
