1.471041658495E12,1.0623871,6.428804,7.1915436,0.0,0.0,
1.471041659175E12,5.012288,4.2086873,8.349273,0.0,0.0,
1.471041659872E12,-1.6753027,0.8308412,12.6669235,0.0,0.0,
1.471041660547E12,-2.4516625,-2.3699405,7.995144,0.0,0.0,
1.471041661243E12,-1.7570249,-0.027240695,9.575105,0.0,0.0,
1.47104166191E12,-1.0215261,-0.10896278,9.956474,0.0,0.0,
1.471041662598E12,-0.06810174,-0.25878662,11.059722,0.0,0.0,
1.471041663299E12,-0.40861043,0.10896278,9.80665,0.0,0.0,
1.471041663972E12,-0.8308412,0.14982383,9.302697,0.0,0.0,
1.471041664658E12,-1.1032481,0.4903325,9.261836,0.0,0.0,
1.471041665352E12,-1.525479,0.44947147,9.152874,0.0,0.0,
1.471041666035E12,-1.1849703,0.19068487,10.61025,0.0,0.0,
1.47104166672E12,-0.25878662,0.25878662,9.575105,0.0,0.0,
1.471041667459E12,1.0623871,0.027240695,10.419566,0.0,0.0,
1.4710416681E12,1.8659877,0.9125633,9.997335,0.0,0.0,
1.471041668776E12,1.2258313,-0.06810174,8.989429,-33.93301010131836,151.2270965576172,
1.471041669464E12,-0.29964766,-0.06810174,8.308413,-33.93301010131836,151.2270965576172,
1.471041670151E12,0.7627395,0.06810174,9.575105,-33.93301010131836,151.2270965576172,
1.471041670845E12,0.10896278,-0.6401563,9.956474,-33.932926177978516,151.2271728515625,
1.471041671521E12,1.7161638,0.027240695,8.989429,-33.932926177978516,151.2271728515625,
1.471041672238E12,2.3699405,0.21792556,8.839605,-33.932926177978516,151.2271728515625,
1.471041672882E12,-0.7627395,-0.87170225,8.117727,-33.932796478271484,151.22723388671875,
1.471041673572E12,-1.6344417,-0.3405087,12.094869,-33.932796478271484,151.22723388671875,
1.471041674264E12,0.29964766,-1.0623871,11.672638,-33.932796478271484,151.22723388671875,
1.471041674979E12,-0.0,-1.6344417,13.70207,-33.93263626098633,151.22727966308594,
1.47104167566E12,-0.6401563,-0.25878662,8.499097,-33.93263626098633,151.22727966308594,
1.471041676332E12,0.7218784,-1.525479,10.2152605,-33.93263626098633,151.22727966308594,
1.471041677023E12,-0.3405087,-2.2882185,12.517099,-33.93247604370117,151.2273406982422,
1.47104167771E12,-2.4108016,-1.1032481,11.182305,-33.932411193847656,151.22743225097656,
1.471041678411E12,0.6810174,-1.8659877,9.643207,-33.932411193847656,151.22743225097656,
1.471041679087E12,0.4903325,-1.4437568,10.337844,-33.932334899902344,151.22750854492188,
1.471041679761E12,-2.6423476,-1.56634,9.765789,-33.932281494140625,151.2276153564453,
1.471041680444E12,0.8036005,-0.3405087,7.9679036,-33.932228088378906,151.22775268554688,
1.471041681135E12,-0.19068487,-1.8387469,10.56939,-33.932228088378906,151.22775268554688,
1.471041681817E12,-1.2258313,-2.2201166,10.760075,-33.93219757080078,151.22787475585938,
1.471041682502E12,-0.61291564,-0.95342433,9.956474,-33.932186126708984,151.22801208496094,
1.471041683049E12,-0.53119355,-1.525479,9.152874,-33.932186126708984,151.22801208496094,
1.47104168373E12,0.19068487,-0.38136974,8.839605,-33.93220520019531,151.2281494140625,
1.471041684414E12,-1.2258313,1.484618,9.80665,-33.93220520019531,151.2281494140625,
1.471041685102E12,-1.2258313,-0.5720546,9.80665,-33.932228088378906,151.22830200195313,
1.471041685794E12,2.2473574,-0.06810174,10.487668,-33.93227005004883,151.22845458984375,
1.471041686479E12,-2.4789033,0.9125633,11.3321295,-33.932315826416016,151.22860717773438,
1.471041687156E12,-2.0975335,0.3405087,10.869038,-33.932315826416016,151.22860717773438,
1.471041687853E12,0.4903325,0.95342433,10.637491,-33.93234634399414,151.228759765625,
1.471041688535E12,-1.3756552,0.4903325,8.60806,-33.932376861572266,151.22891235351563,
1.471041689222E12,-2.0566726,1.0623871,8.580819,-33.932376861572266,151.22891235351563,
1.47104168992E12,-1.9477097,2.6014864,10.147159,-33.932411193847656,151.22903442382813,
1.471041690585E12,-0.44947147,2.669588,9.956474,-33.93243408203125,151.22915649414063,
1.471041691274E12,-0.3405087,2.2473574,9.112013,-33.93243408203125,151.22915649414063,
1.471041691976E12,-1.484618,2.2882185,9.030291,-33.93245315551758,151.22926330566406,
1.471041692667E12,-1.607201,2.7921712,10.487668,-33.93245315551758,151.22938537597656,
